transaction_id,date,account_code,account_name,debit,credit,description,reference
36722,2024-04-26,1700,Prepaid Expenses,39877.73,0.0,Purchase Order,REF036722
36723,2024-07-06,4000,Cost of Goods Sold,3048.37,0.0,Rent Payment,REF036723
36724,2024-06-18,5100,Rent Expense,0.0,38528.14,Bank Transfer,REF036724
36725,2024-08-02,3000,Revenue,0.0,26622.94,Salary Payment,REF036725
36726,2024-09-09,3000,Revenue,0.0,32698.45,Rent Payment,REF036726
36727,2024-01-30,3000,Revenue,9469.64,0.0,Customer Payment,REF036727
36728,2024-06-08,1000,Cash,26303.9,0.0,Depreciation,REF036728
36729,2024-08-19,4000,Cost of Goods Sold,44590.53,0.0,Bank Transfer,REF036729
36730,2024-06-22,5100,Rent Expense,0.0,3849.36,Depreciation,REF036730
36731,2024-09-18,2000,Accounts Payable,0.0,21679.51,Interest Payment,REF036731
36732,2024-10-26,4000,Cost of Goods Sold,0.0,29754.08,Customer Payment,REF036732
36733,2024-12-20,1200,Accounts Receivable,14643.09,0.0,Sales Transaction,REF036733
36734,2024-05-02,1700,Prepaid Expenses,1008.16,0.0,Rent Payment,REF036734
36735,2024-07-21,1200,Accounts Receivable,25865.59,0.0,Salary Payment,REF036735
36736,2024-06-25,5200,Utilities Expense,0.0,20964.47,Depreciation,REF036736
36737,2024-06-24,2000,Accounts Payable,0.0,21293.35,Monthly Invoice,REF036737
36738,2024-06-05,6000,Marketing Expense,40982.58,0.0,Adjustment Entry,REF036738
36739,2024-02-22,5000,Salaries Expense,14971.66,0.0,Customer Payment,REF036739
36740,2024-01-29,5000,Salaries Expense,0.0,9667.48,Depreciation,REF036740
36741,2024-11-16,1700,Prepaid Expenses,0.0,30708.74,Bank Transfer,REF036741
36742,2024-07-04,6000,Marketing Expense,24468.06,0.0,Monthly Invoice,REF036742
36743,2024-03-01,1700,Prepaid Expenses,43857.38,0.0,Utility Bill,REF036743
36744,2024-09-10,3000,Revenue,44298.4,0.0,Customer Payment,REF036744
36745,2024-07-20,1000,Cash,20089.74,0.0,Rent Payment,REF036745
36746,2024-08-22,5200,Utilities Expense,13315.95,0.0,Depreciation,REF036746
36747,2024-09-29,2000,Accounts Payable,0.0,40034.41,Depreciation,REF036747
36748,2024-10-13,2100,Accrued Liabilities,0.0,25005.44,Bank Transfer,REF036748
36749,2024-09-24,5100,Rent Expense,41938.57,0.0,Supplier Payment,REF036749
36750,2024-06-12,1500,Inventory,0.0,34618.06,Adjustment Entry,REF036750
36751,2024-06-23,5100,Rent Expense,19683.33,0.0,Depreciation,REF036751
36752,2024-08-10,4000,Cost of Goods Sold,0.0,3589.75,Utility Bill,REF036752
36753,2024-10-03,6000,Marketing Expense,5518.6,0.0,Supplier Payment,REF036753
36754,2024-03-18,5100,Rent Expense,10932.86,0.0,Utility Bill,REF036754
36755,2024-01-04,1200,Accounts Receivable,30690.8,0.0,Purchase Order,REF036755
36756,2024-09-02,5200,Utilities Expense,0.0,2091.6,Utility Bill,REF036756
36757,2024-07-23,1200,Accounts Receivable,37565.77,0.0,Salary Payment,REF036757
36758,2024-03-23,1000,Cash,0.0,41058.84,Salary Payment,REF036758
36759,2024-07-26,3000,Revenue,0.0,38763.71,Bank Transfer,REF036759
36760,2024-12-20,2100,Accrued Liabilities,0.0,36958.52,Adjustment Entry,REF036760
36761,2024-04-16,1000,Cash,17929.25,0.0,Supplier Payment,REF036761
36762,2024-05-02,3000,Revenue,0.0,37879.55,Rent Payment,REF036762
36763,2024-10-22,5100,Rent Expense,24928.78,0.0,Interest Payment,REF036763
36764,2024-04-07,1700,Prepaid Expenses,31828.58,0.0,Purchase Order,REF036764
36765,2024-05-20,5100,Rent Expense,15629.89,0.0,Adjustment Entry,REF036765
36766,2024-07-15,3000,Revenue,0.0,35321.66,Purchase Order,REF036766
36767,2024-02-05,5100,Rent Expense,27869.4,0.0,Adjustment Entry,REF036767
36768,2024-11-10,6000,Marketing Expense,0.0,11083.46,Adjustment Entry,REF036768
36769,2024-07-16,1500,Inventory,0.0,19551.67,Utility Bill,REF036769
36770,2024-06-23,3000,Revenue,0.0,1371.09,Rent Payment,REF036770
36771,2024-08-27,1700,Prepaid Expenses,13318.13,0.0,Monthly Invoice,REF036771
36772,2024-07-10,6000,Marketing Expense,0.0,21726.36,Depreciation,REF036772
36773,2024-06-22,6000,Marketing Expense,48711.09,0.0,Interest Payment,REF036773
36774,2024-10-05,1200,Accounts Receivable,298.24,0.0,Interest Payment,REF036774
36775,2024-05-20,2000,Accounts Payable,9900.67,0.0,Bank Transfer,REF036775
36776,2024-04-03,1000,Cash,0.0,12544.54,Supplier Payment,REF036776
36777,2024-05-27,3000,Revenue,0.0,13182.34,Rent Payment,REF036777
36778,2024-08-21,1500,Inventory,0.0,3837.36,Supplier Payment,REF036778
36779,2024-05-26,4000,Cost of Goods Sold,0.0,21032.15,Bank Transfer,REF036779
36780,2024-11-16,1000,Cash,0.0,19608.36,Adjustment Entry,REF036780
36781,2024-12-22,5100,Rent Expense,0.0,15175.94,Supplier Payment,REF036781
36782,2024-04-24,1200,Accounts Receivable,3539.97,0.0,Interest Payment,REF036782
36783,2024-03-10,6000,Marketing Expense,0.0,14752.6,Supplier Payment,REF036783
36784,2024-03-01,2100,Accrued Liabilities,2110.2,0.0,Bank Transfer,REF036784
36785,2024-01-01,4000,Cost of Goods Sold,14112.85,0.0,Customer Payment,REF036785
36786,2024-10-15,1200,Accounts Receivable,0.0,19187.26,Customer Payment,REF036786
36787,2024-03-29,5000,Salaries Expense,0.0,41681.25,Sales Transaction,REF036787
36788,2024-10-06,5100,Rent Expense,7398.06,0.0,Adjustment Entry,REF036788
36789,2024-12-17,1000,Cash,0.0,140.38,Sales Transaction,REF036789
36790,2024-08-13,1000,Cash,0.0,17469.89,Sales Transaction,REF036790
36791,2024-05-16,5200,Utilities Expense,30444.52,0.0,Depreciation,REF036791
36792,2024-01-20,5100,Rent Expense,0.0,31436.63,Supplier Payment,REF036792
36793,2024-09-23,5000,Salaries Expense,36935.16,0.0,Salary Payment,REF036793
36794,2024-01-11,2100,Accrued Liabilities,0.0,26453.87,Interest Payment,REF036794
36795,2024-07-10,3000,Revenue,0.0,9403.17,Sales Transaction,REF036795
36796,2024-02-07,6000,Marketing Expense,0.0,20859.07,Rent Payment,REF036796
36797,2024-11-17,2000,Accounts Payable,41559.26,0.0,Bank Transfer,REF036797
36798,2024-04-03,5100,Rent Expense,30881.2,0.0,Utility Bill,REF036798
36799,2024-09-01,1500,Inventory,18307.87,0.0,Customer Payment,REF036799
36800,2024-06-22,5100,Rent Expense,0.0,23579.7,Utility Bill,REF036800
36801,2024-04-25,2000,Accounts Payable,0.0,19495.83,Utility Bill,REF036801
36802,2024-10-06,6000,Marketing Expense,0.0,3912.29,Monthly Invoice,REF036802
36803,2024-07-07,5000,Salaries Expense,47619.43,0.0,Supplier Payment,REF036803
36804,2024-07-25,1500,Inventory,0.0,44348.4,Bank Transfer,REF036804
36805,2024-12-12,2000,Accounts Payable,0.0,36438.53,Bank Transfer,REF036805
36806,2024-08-29,3000,Revenue,28417.79,0.0,Customer Payment,REF036806
36807,2024-08-23,1000,Cash,0.0,36812.07,Rent Payment,REF036807
36808,2024-12-01,2100,Accrued Liabilities,10089.24,0.0,Rent Payment,REF036808
36809,2024-09-19,4000,Cost of Goods Sold,11215.74,0.0,Utility Bill,REF036809
36810,2024-01-09,2000,Accounts Payable,0.0,19241.16,Interest Payment,REF036810
36811,2024-01-31,6000,Marketing Expense,0.0,46176.16,Adjustment Entry,REF036811
36812,2024-10-23,1000,Cash,0.0,11836.96,Interest Payment,REF036812
36813,2024-04-02,3000,Revenue,36184.0,0.0,Depreciation,REF036813
36814,2024-09-04,1000,Cash,45281.73,0.0,Depreciation,REF036814
36815,2024-12-12,5000,Salaries Expense,0.0,16432.38,Purchase Order,REF036815
36816,2024-02-23,2000,Accounts Payable,3395.94,0.0,Monthly Invoice,REF036816
36817,2024-03-10,2100,Accrued Liabilities,0.0,39921.48,Interest Payment,REF036817
36818,2024-02-10,5000,Salaries Expense,0.0,33484.32,Purchase Order,REF036818
36819,2024-06-04,1700,Prepaid Expenses,0.0,27798.44,Adjustment Entry,REF036819
36820,2024-09-05,2100,Accrued Liabilities,5483.03,0.0,Bank Transfer,REF036820
36821,2024-01-15,5100,Rent Expense,0.0,25515.37,Monthly Invoice,REF036821
36822,2024-12-17,6000,Marketing Expense,0.0,24496.11,Rent Payment,REF036822
36823,2024-12-11,2100,Accrued Liabilities,28041.55,0.0,Utility Bill,REF036823
36824,2024-12-04,5100,Rent Expense,0.0,44743.33,Supplier Payment,REF036824
36825,2024-07-01,1000,Cash,0.0,786.49,Depreciation,REF036825
36826,2024-09-03,1700,Prepaid Expenses,0.0,43685.5,Sales Transaction,REF036826
36827,2024-01-06,5000,Salaries Expense,0.0,11877.5,Interest Payment,REF036827
36828,2024-09-09,2100,Accrued Liabilities,0.0,31320.14,Rent Payment,REF036828
36829,2024-07-22,5000,Salaries Expense,19870.03,0.0,Interest Payment,REF036829
36830,2024-11-30,1000,Cash,12414.1,0.0,Interest Payment,REF036830
36831,2024-04-12,4000,Cost of Goods Sold,48467.84,0.0,Salary Payment,REF036831
36832,2024-01-05,1700,Prepaid Expenses,0.0,16818.01,Salary Payment,REF036832
36833,2024-10-23,4000,Cost of Goods Sold,14483.75,0.0,Supplier Payment,REF036833
36834,2024-05-07,5200,Utilities Expense,0.0,17409.34,Salary Payment,REF036834
36835,2024-06-01,1700,Prepaid Expenses,7918.82,0.0,Sales Transaction,REF036835
36836,2024-12-02,2100,Accrued Liabilities,0.0,31615.43,Supplier Payment,REF036836
36837,2024-11-04,4000,Cost of Goods Sold,0.0,37897.05,Rent Payment,REF036837
36838,2024-04-16,1700,Prepaid Expenses,32789.91,0.0,Depreciation,REF036838
36839,2024-05-02,6000,Marketing Expense,0.0,41223.62,Purchase Order,REF036839
36840,2024-11-27,6000,Marketing Expense,0.0,45230.35,Utility Bill,REF036840
36841,2024-05-01,6000,Marketing Expense,0.0,15756.86,Rent Payment,REF036841
36842,2024-08-09,1000,Cash,17558.52,0.0,Rent Payment,REF036842
36843,2024-05-29,1700,Prepaid Expenses,0.0,10946.68,Sales Transaction,REF036843
36844,2024-02-06,5100,Rent Expense,0.0,24774.45,Rent Payment,REF036844
36845,2024-01-29,5000,Salaries Expense,0.0,6480.08,Bank Transfer,REF036845
36846,2024-07-05,4000,Cost of Goods Sold,10311.01,0.0,Supplier Payment,REF036846
36847,2024-12-08,5100,Rent Expense,0.0,28629.59,Interest Payment,REF036847
36848,2024-06-30,2100,Accrued Liabilities,0.0,25847.59,Supplier Payment,REF036848
36849,2024-12-30,3000,Revenue,0.0,4670.54,Supplier Payment,REF036849
36850,2024-01-11,2000,Accounts Payable,0.0,1207.47,Adjustment Entry,REF036850
36851,2024-05-14,4000,Cost of Goods Sold,6624.11,0.0,Supplier Payment,REF036851
36852,2024-12-14,1200,Accounts Receivable,33409.12,0.0,Utility Bill,REF036852
36853,2024-03-12,5100,Rent Expense,0.0,2000.94,Monthly Invoice,REF036853
36854,2024-07-30,6000,Marketing Expense,31658.43,0.0,Sales Transaction,REF036854
36855,2024-12-25,2100,Accrued Liabilities,35560.59,0.0,Purchase Order,REF036855
36856,2024-05-27,1200,Accounts Receivable,20653.49,0.0,Interest Payment,REF036856
36857,2024-03-04,1200,Accounts Receivable,0.0,49614.77,Utility Bill,REF036857
36858,2024-05-03,1200,Accounts Receivable,48125.08,0.0,Interest Payment,REF036858
36859,2024-01-16,1500,Inventory,0.0,2165.58,Monthly Invoice,REF036859
36860,2024-07-25,1000,Cash,4785.44,0.0,Rent Payment,REF036860
36861,2024-06-23,2100,Accrued Liabilities,0.0,19184.5,Bank Transfer,REF036861
36862,2024-05-17,5000,Salaries Expense,0.0,20950.98,Purchase Order,REF036862
36863,2024-04-12,6000,Marketing Expense,0.0,41682.33,Purchase Order,REF036863
36864,2024-12-01,4000,Cost of Goods Sold,38592.53,0.0,Customer Payment,REF036864
36865,2024-10-06,2100,Accrued Liabilities,44592.48,0.0,Salary Payment,REF036865
36866,2024-02-14,4000,Cost of Goods Sold,22332.23,0.0,Salary Payment,REF036866
36867,2024-10-24,5100,Rent Expense,4525.2,0.0,Sales Transaction,REF036867
36868,2024-10-15,4000,Cost of Goods Sold,6658.87,0.0,Rent Payment,REF036868
36869,2024-07-17,2100,Accrued Liabilities,1982.71,0.0,Rent Payment,REF036869
36870,2024-01-13,1700,Prepaid Expenses,1031.1584814854996,0.0,Purchase Order,REF036870
36871,2024-11-16,3000,Revenue,12817.8,0.0,Sales Transaction,REF036871
36872,2024-06-17,1000,Cash,15204.12,0.0,Supplier Payment,REF036872
36873,2024-05-30,6000,Marketing Expense,39439.0,0.0,Rent Payment,REF036873
36874,2024-01-01,3000,Revenue,42347.22,0.0,Supplier Payment,REF036874
36875,2024-06-17,5000,Salaries Expense,0.0,21665.99,Supplier Payment,REF036875
36876,2024-07-25,4000,Cost of Goods Sold,0.0,14170.4,Interest Payment,REF036876
36877,2024-07-22,2100,Accrued Liabilities,29572.11,0.0,Interest Payment,REF036877
36878,2024-12-25,6000,Marketing Expense,0.0,45111.69,Customer Payment,REF036878
36879,2024-02-13,1700,Prepaid Expenses,0.0,12266.09,Sales Transaction,REF036879
36880,2024-09-14,2100,Accrued Liabilities,0.0,40070.48,Adjustment Entry,REF036880
36881,2024-05-09,2100,Accrued Liabilities,29100.55,0.0,Sales Transaction,REF036881
36882,2024-02-20,4000,Cost of Goods Sold,19381.51,0.0,Sales Transaction,REF036882
36883,2024-05-26,5000,Salaries Expense,32317.65,0.0,Salary Payment,REF036883
36884,2024-11-25,5200,Utilities Expense,1258.41,0.0,Utility Bill,REF036884
36885,2024-02-28,2100,Accrued Liabilities,0.0,2594.77,Monthly Invoice,REF036885
36886,2024-10-11,2100,Accrued Liabilities,30950.44,0.0,Customer Payment,REF036886
36887,2024-12-15,1500,Inventory,30861.52,0.0,Depreciation,REF036887
36888,2024-12-05,4000,Cost of Goods Sold,0.0,49791.63,Customer Payment,REF036888
36889,2024-01-20,1000,Cash,0.0,17715.5,Utility Bill,REF036889
36890,2024-10-30,3000,Revenue,43995.45,0.0,Purchase Order,REF036890
36891,2024-03-22,6000,Marketing Expense,0.0,42743.43,Salary Payment,REF036891
36892,2024-03-04,2000,Accounts Payable,0.0,34309.86,Utility Bill,REF036892
36893,2024-10-26,5000,Salaries Expense,10274.85,0.0,Monthly Invoice,REF036893
36894,2024-10-27,5200,Utilities Expense,0.0,7334.13,Purchase Order,REF036894
36895,2024-10-04,1200,Accounts Receivable,0.0,13703.35,Sales Transaction,REF036895
36896,2024-03-12,1500,Inventory,0.0,31408.78,Utility Bill,REF036896
36897,2024-11-08,1200,Accounts Receivable,0.0,7104.15,Salary Payment,REF036897
36898,2024-04-20,1500,Inventory,0.0,11411.77,Rent Payment,REF036898
36899,2024-05-11,5200,Utilities Expense,0.0,27882.32,Rent Payment,REF036899
36900,2024-10-10,5200,Utilities Expense,0.0,34266.82,Depreciation,REF036900
36901,2024-10-13,5100,Rent Expense,0.0,15621.32,Bank Transfer,REF036901
36902,2024-09-10,5000,Salaries Expense,3972.1,0.0,Purchase Order,REF036902
36903,2024-07-13,5200,Utilities Expense,8675.26,0.0,Purchase Order,REF036903
36904,2024-02-10,1200,Accounts Receivable,0.0,4285.0,Customer Payment,REF036904
36905,2024-10-21,5000,Salaries Expense,26585.19,0.0,Interest Payment,REF036905
36906,2024-05-14,1000,Cash,46364.76,0.0,Bank Transfer,REF036906
36907,2024-11-27,1000,Cash,14856.08,0.0,Interest Payment,REF036907
36908,2024-04-04,1000,Cash,0.0,25995.97,Monthly Invoice,REF036908
36909,2024-03-11,1500,Inventory,0.0,25520.06,Supplier Payment,REF036909
36910,2024-06-10,3000,Revenue,0.0,19479.75,Bank Transfer,REF036910
36911,2024-04-29,1200,Accounts Receivable,0.0,12213.88,Rent Payment,REF036911
36912,2024-05-30,6000,Marketing Expense,25419.27,0.0,Bank Transfer,REF036912
36913,2024-04-14,5100,Rent Expense,0.0,17679.55,Purchase Order,REF036913
36914,2024-04-26,2100,Accrued Liabilities,16212.13,0.0,Depreciation,REF036914
36915,2024-08-05,1000,Cash,0.0,15335.31,Utility Bill,REF036915
36916,2024-09-21,1000,Cash,0.0,49543.25,Purchase Order,REF036916
36917,2024-05-25,1200,Accounts Receivable,23024.92,0.0,Utility Bill,REF036917
36918,2024-05-14,5200,Utilities Expense,211.91,0.0,Interest Payment,REF036918
36919,2024-10-30,1500,Inventory,0.0,3679.7,Depreciation,REF036919
36920,2024-12-06,2100,Accrued Liabilities,0.0,23986.96,Bank Transfer,REF036920
36921,2024-05-24,3000,Revenue,0.0,38599.2,Supplier Payment,REF036921
36922,2024-01-23,2100,Accrued Liabilities,17689.17,0.0,Supplier Payment,REF036922
36923,2024-01-17,5200,Utilities Expense,0.0,6005.07,Monthly Invoice,REF036923
36924,2024-09-29,3000,Revenue,26273.37,0.0,Customer Payment,REF036924
36925,2024-06-22,2000,Accounts Payable,0.0,33701.81,Depreciation,REF036925
36926,2024-11-01,1700,Prepaid Expenses,0.0,37029.99,Monthly Invoice,REF036926
36927,2024-10-12,5100,Rent Expense,29438.27,0.0,Adjustment Entry,REF036927
36928,2024-05-30,6000,Marketing Expense,32269.68,0.0,Adjustment Entry,REF036928
36929,2024-02-12,5200,Utilities Expense,0.0,5311.64,Sales Transaction,REF036929
36930,2024-06-19,1500,Inventory,0.0,33440.08,Utility Bill,REF036930
36931,2024-02-11,6000,Marketing Expense,21570.71,0.0,Adjustment Entry,REF036931
36932,2024-07-23,5100,Rent Expense,9697.13,0.0,Customer Payment,REF036932
36933,2024-07-14,5200,Utilities Expense,9192.49,0.0,Supplier Payment,REF036933
36934,2024-06-09,6000,Marketing Expense,10849.15,0.0,Interest Payment,REF036934
36935,2024-01-31,4000,Cost of Goods Sold,0.0,9435.97,Supplier Payment,REF036935
36936,2024-06-26,1700,Prepaid Expenses,18927.76,0.0,Rent Payment,REF036936
36937,2024-09-13,1000,Cash,42686.66,0.0,Salary Payment,REF036937
36938,2024-06-28,5200,Utilities Expense,0.0,29188.1,Sales Transaction,REF036938
36939,2024-01-30,2100,Accrued Liabilities,41111.92,0.0,Utility Bill,REF036939
36940,2024-11-25,6000,Marketing Expense,0.0,12171.1,Depreciation,REF036940
36941,2024-01-16,5200,Utilities Expense,1309.81,0.0,Interest Payment,REF036941
36942,2024-01-28,5200,Utilities Expense,0.0,19543.44,Adjustment Entry,REF036942
36943,2024-06-20,1000,Cash,0.0,32284.66,Adjustment Entry,REF036943
36944,2024-02-04,1000,Cash,0.0,6474.25,Interest Payment,REF036944
36945,2024-07-23,2100,Accrued Liabilities,41125.07,0.0,Sales Transaction,REF036945
36946,2024-06-22,5100,Rent Expense,0.0,48191.92,Adjustment Entry,REF036946
36947,2024-07-03,2000,Accounts Payable,371.05,0.0,Interest Payment,REF036947
36948,2024-06-11,4000,Cost of Goods Sold,16659.85,0.0,Rent Payment,REF036948
36949,2024-08-20,6000,Marketing Expense,33701.88,0.0,Interest Payment,REF036949
36950,2024-03-23,5200,Utilities Expense,0.0,154.84,Adjustment Entry,REF036950
36951,2024-08-23,6000,Marketing Expense,0.0,14639.35,Rent Payment,REF036951
36952,2024-09-09,5200,Utilities Expense,0.0,19109.26,Utility Bill,REF036952
36953,2024-09-26,1000,Cash,18237.94,0.0,Bank Transfer,REF036953
36954,2024-06-19,2100,Accrued Liabilities,0.0,48788.2,Salary Payment,REF036954
36955,2024-09-17,5000,Salaries Expense,0.0,7415.51,Depreciation,REF036955
36956,2024-11-21,1700,Prepaid Expenses,14856.24,0.0,Rent Payment,REF036956
36957,2024-04-11,1200,Accounts Receivable,0.0,11266.42,Customer Payment,REF036957
36958,2024-11-05,5000,Salaries Expense,25704.88,0.0,Purchase Order,REF036958
36959,2024-06-04,1200,Accounts Receivable,0.0,42034.06,Utility Bill,REF036959
36960,2024-04-01,1500,Inventory,0.0,49325.95,Sales Transaction,REF036960
36961,2024-03-09,3000,Revenue,0.0,23659.89,Rent Payment,REF036961
36962,2024-04-08,2000,Accounts Payable,28742.46,0.0,Salary Payment,REF036962
36963,2024-07-07,2000,Accounts Payable,459.01,0.0,Monthly Invoice,REF036963
36964,2024-09-17,2100,Accrued Liabilities,0.0,37449.07,Rent Payment,REF036964
36965,2024-08-03,4000,Cost of Goods Sold,0.0,36687.19,Customer Payment,REF036965
36966,2024-04-25,5000,Salaries Expense,0.0,17817.4,Salary Payment,REF036966
36967,2024-11-07,3000,Revenue,0.0,48472.72,Adjustment Entry,REF036967
36968,2024-01-21,1000,Cash,37693.5,0.0,Purchase Order,REF036968
36969,2024-08-03,4000,Cost of Goods Sold,0.0,11836.01,Salary Payment,REF036969
36970,2024-06-19,1500,Inventory,29826.01,0.0,Adjustment Entry,REF036970
36971,2024-10-10,1200,Accounts Receivable,0.0,35757.95,Bank Transfer,REF036971
36972,2024-01-15,4000,Cost of Goods Sold,0.0,35395.39,Adjustment Entry,REF036972
36973,2024-01-25,1200,Accounts Receivable,0.0,41083.78,Salary Payment,REF036973
36974,2024-07-07,5000,Salaries Expense,0.0,10657.79,Adjustment Entry,REF036974
36975,2024-05-02,4000,Cost of Goods Sold,0.0,12744.84,Purchase Order,REF036975
36976,2024-07-22,4000,Cost of Goods Sold,0.0,15351.11,Utility Bill,REF036976
36977,2024-06-04,5100,Rent Expense,44228.16,0.0,Sales Transaction,REF036977
36978,2024-02-23,2100,Accrued Liabilities,0.0,49398.57,Bank Transfer,REF036978
36979,2024-03-31,4000,Cost of Goods Sold,7632.14,0.0,Depreciation,REF036979
36980,2024-01-29,6000,Marketing Expense,0.0,4392.99,Interest Payment,REF036980
36981,2024-07-22,5200,Utilities Expense,49136.84,0.0,Adjustment Entry,REF036981
36982,2024-11-06,1500,Inventory,0.0,18500.83,Monthly Invoice,REF036982
36983,2024-02-09,5200,Utilities Expense,1595.7,0.0,Utility Bill,REF036983
36984,2024-02-04,6000,Marketing Expense,15698.51,0.0,Purchase Order,REF036984
36985,2024-03-10,6000,Marketing Expense,23162.45,0.0,Monthly Invoice,REF036985
36986,2024-09-04,5200,Utilities Expense,13377.69,0.0,Interest Payment,REF036986
36987,2024-12-14,3000,Revenue,0.0,39598.88,Rent Payment,REF036987
36988,2024-03-13,2100,Accrued Liabilities,0.0,29484.67,Interest Payment,REF036988
36989,2024-07-05,2000,Accounts Payable,0.0,33956.07,Sales Transaction,REF036989
36990,2024-04-13,5000,Salaries Expense,0.0,14928.3,Adjustment Entry,REF036990
36991,2024-02-04,2000,Accounts Payable,43607.64,0.0,Interest Payment,REF036991
36992,2024-02-29,6000,Marketing Expense,8959.64,0.0,Depreciation,REF036992
36993,2024-03-24,6000,Marketing Expense,34824.85,0.0,Bank Transfer,REF036993
36994,2024-03-09,3000,Revenue,0.0,49296.07,Sales Transaction,REF036994
36995,2024-03-12,3000,Revenue,854.06,0.0,Supplier Payment,REF036995
36996,2024-11-16,5100,Rent Expense,41195.46,0.0,Rent Payment,REF036996
36997,2024-01-27,1500,Inventory,0.0,6931.23,Customer Payment,REF036997
36998,2024-10-27,6000,Marketing Expense,0.0,33431.27,Sales Transaction,REF036998
36999,2024-05-22,1700,Prepaid Expenses,0.0,6737.07,Rent Payment,REF036999
37000,2024-04-18,5000,Salaries Expense,25289.29,0.0,Salary Payment,REF037000
37001,2024-03-22,5100,Rent Expense,40148.31,0.0,Purchase Order,REF037001
37002,2024-09-18,5200,Utilities Expense,0.0,11169.53,Purchase Order,REF037002
37003,2024-05-06,1000,Cash,0.0,22495.44,Bank Transfer,REF037003
37004,2024-12-11,4000,Cost of Goods Sold,19522.55,0.0,Depreciation,REF037004
37005,2024-01-25,5100,Rent Expense,0.0,44064.25,Supplier Payment,REF037005
37006,2024-09-08,1700,Prepaid Expenses,18453.66,0.0,Monthly Invoice,REF037006
37007,2024-04-24,2000,Accounts Payable,0.0,6752.89,Monthly Invoice,REF037007
37008,2024-11-05,5100,Rent Expense,0.0,4738.19,Purchase Order,REF037008
37009,2024-07-01,1200,Accounts Receivable,9050.77,0.0,Monthly Invoice,REF037009
37010,2024-01-20,1700,Prepaid Expenses,47741.57,0.0,Rent Payment,REF037010
37011,2024-01-16,1200,Accounts Receivable,0.0,39971.6,Utility Bill,REF037011
37012,2024-04-27,5000,Salaries Expense,0.0,17485.02,Salary Payment,REF037012
37013,2024-10-22,1500,Inventory,0.0,41890.71,Adjustment Entry,REF037013
37014,2024-03-18,6000,Marketing Expense,0.0,26632.51,Supplier Payment,REF037014
37015,2024-01-02,3000,Revenue,35673.5,0.0,Supplier Payment,REF037015
37016,2024-02-03,5200,Utilities Expense,13897.14,0.0,Monthly Invoice,REF037016
37017,2024-10-23,6000,Marketing Expense,0.0,36136.97,Salary Payment,REF037017
37018,2024-01-02,3000,Revenue,17712.48,0.0,Monthly Invoice,REF037018
37019,2024-03-13,1700,Prepaid Expenses,0.0,33690.31,Customer Payment,REF037019
37020,2024-10-29,1000,Cash,32049.0,0.0,Interest Payment,REF037020
37021,2024-09-09,4000,Cost of Goods Sold,0.0,17709.85,Bank Transfer,REF037021
37022,2024-12-03,3000,Revenue,29151.09,0.0,Salary Payment,REF037022
37023,2024-12-14,5000,Salaries Expense,48636.96,0.0,Supplier Payment,REF037023
37024,2024-03-18,1200,Accounts Receivable,0.0,2549.73,Rent Payment,REF037024
37025,2024-03-13,4000,Cost of Goods Sold,0.0,23306.05,Adjustment Entry,REF037025
37026,2024-09-10,1200,Accounts Receivable,0.0,45585.94,Supplier Payment,REF037026
37027,2024-02-25,6000,Marketing Expense,0.0,28668.11,Adjustment Entry,REF037027
37028,2024-09-23,1700,Prepaid Expenses,7146.61,0.0,Monthly Invoice,REF037028
37029,2024-03-29,3000,Revenue,25782.55,0.0,Monthly Invoice,REF037029
37030,2024-07-27,1700,Prepaid Expenses,0.0,34051.45,Rent Payment,REF037030
37031,2024-11-26,1200,Accounts Receivable,2526.7,0.0,Interest Payment,REF037031
37032,2024-02-05,1200,Accounts Receivable,0.0,9242.92,Bank Transfer,REF037032
37033,2024-08-31,5000,Salaries Expense,45005.52,0.0,Interest Payment,REF037033
37034,2024-07-01,1000,Cash,0.0,9283.74,Customer Payment,REF037034
37035,2024-03-31,5200,Utilities Expense,25623.27,0.0,Interest Payment,REF037035
37036,2024-05-23,5100,Rent Expense,6820.55,0.0,Monthly Invoice,REF037036
37037,2024-02-21,1700,Prepaid Expenses,46372.8,0.0,Utility Bill,REF037037
37038,2024-05-25,5000,Salaries Expense,0.0,3905.1,Monthly Invoice,REF037038
37039,2024-08-19,4000,Cost of Goods Sold,0.0,43050.52,Customer Payment,REF037039
37040,2024-11-12,5000,Salaries Expense,7898.31,0.0,Monthly Invoice,REF037040
37041,2024-10-02,1200,Accounts Receivable,20331.92,0.0,Interest Payment,REF037041
37042,2024-04-03,6000,Marketing Expense,0.0,34406.95,Supplier Payment,REF037042
37043,2024-01-21,1500,Inventory,24212.05,0.0,Sales Transaction,REF037043
37044,2024-01-28,4000,Cost of Goods Sold,26546.39,0.0,Sales Transaction,REF037044
37045,2024-10-29,3000,Revenue,0.0,36137.12,Rent Payment,REF037045
37046,2024-04-26,5100,Rent Expense,15664.94,0.0,Bank Transfer,REF037046
37047,2024-07-10,2100,Accrued Liabilities,0.0,5096.84,Adjustment Entry,REF037047
37048,2024-04-04,5000,Salaries Expense,21889.85,0.0,Bank Transfer,REF037048
37049,2024-02-05,3000,Revenue,0.0,37258.01,Purchase Order,REF037049
37050,2024-11-04,4000,Cost of Goods Sold,11921.76,0.0,Utility Bill,REF037050
37051,2024-09-01,5000,Salaries Expense,17724.68,0.0,Purchase Order,REF037051
